customer_ID,day,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,total_shopping_pts,cost_mean,cost_min,cost_max,cost_std,unique_cost_count,cost_change_amount,A_nunique,B_nunique,C_nunique,D_nunique,E_nunique,F_nunique,G_nunique,A_n_changes,B_n_changes,C_n_changes,D_n_changes,E_n_changes,F_n_changes,G_n_changes,hour
10099596,4,KY,14193,2,0,26,c,,26,21,0,1.0,7.0,0,0,1,1,0,0,2,622,8,618.75,609,622,6.017830648521592,2,13,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10099597,0,NY,12435,1,0,16,e,3.0,34,34,0,0.0,0.0,0,1,2,2,0,0,2,664,2,685.5,664,707,30.405591591021544,2,-43,2,1,1,1,2,1,2,1,0,0,0,1,0,1,16
10099600,2,MS,10246,2,1,7,e,3.0,69,65,1,2.0,8.0,2,1,2,3,1,3,1,590,3,574.0,542,590,27.712812921102035,2,48,2,2,2,2,2,2,2,1,1,1,1,1,1,1,14
10099602,2,ID,12798,1,1,3,f,1.0,75,75,0,2.0,11.0,2,1,3,3,1,3,1,592,3,575.3333333333334,526,608,43.4664621672081,3,66,2,2,2,2,2,2,2,1,1,1,1,1,1,1,11
10099605,2,AL,14114,1,1,9,g,4.0,31,31,0,1.0,1.0,0,1,3,3,0,0,1,563,7,569.4285714285714,558,613,19.303342913056476,3,-50,2,1,2,2,2,2,1,1,0,1,1,1,1,0,15
10099606,1,CO,13620,2,1,2,f,,63,57,1,4.0,4.0,1,0,4,3,0,2,3,616,6,605.0,581,616,12.31259517729711,4,35,1,1,2,1,1,1,2,0,0,1,0,0,0,1,15
10099608,4,NY,14057,1,1,8,d,3.0,40,40,0,4.0,0.0,1,0,4,3,0,0,2,592,3,592.0,592,592,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10099612,2,WI,16378,2,1,5,f,,44,27,1,3.0,6.0,1,0,3,3,0,2,1,575,3,504.6666666666667,464,575,61.158264636378725,3,100,2,1,2,2,1,2,2,1,0,1,1,0,1,1,16
10099613,3,UT,10375,2,1,14,d,,43,16,0,2.0,2.0,1,1,2,3,0,1,4,724,7,717.0,689,724,12.780193008453871,3,35,2,1,2,1,1,2,2,1,0,1,0,0,1,1,15
10099615,4,FL,10303,1,1,6,e,3.0,75,75,0,3.0,15.0,1,0,3,3,0,2,3,647,5,644.0,625,654,11.045361017187261,3,22,1,1,2,2,1,1,1,0,0,1,1,0,0,0,12
10099619,2,PA,10604,1,0,7,g,,42,42,0,4.0,7.0,1,1,3,3,0,2,1,673,7,673.1428571428571,666,693,9.317162862670369,4,-20,1,2,1,1,1,1,1,0,1,0,0,0,0,0,11
10099620,2,WI,14004,1,0,14,c,2.0,62,62,0,1.0,15.0,0,0,1,2,0,0,2,508,7,511.2857142857143,507,518,4.855041562276143,4,-10,1,1,2,1,1,1,1,0,0,1,0,0,0,0,13
10099621,2,PA,10003,2,0,14,e,2.0,75,67,1,3.0,1.0,1,1,3,3,1,1,2,584,4,584.25,584,585,0.5000000000000094,2,-1,1,2,1,1,2,2,1,0,1,0,0,1,1,0,10
10099622,2,IN,14178,1,1,12,g,4.0,58,58,0,2.0,2.0,1,1,2,2,1,2,1,640,7,642.4285714285714,640,649,4.157609203101481,3,-9,1,1,1,1,1,1,2,0,0,0,0,0,0,1,17
10099625,2,AL,10520,1,1,1,e,,55,55,0,3.0,14.0,1,1,3,3,1,1,4,672,4,662.25,652,672,11.265729744080792,3,20,1,1,1,1,1,1,2,0,0,0,0,0,0,2,12
10099626,0,NY,11779,1,0,5,e,2.0,28,28,0,4.0,5.0,1,0,4,3,1,0,1,710,4,711.0,710,714,2.0000000000000093,2,-4,1,1,1,1,1,1,2,0,0,0,0,0,0,1,15
10099629,2,AR,10135,1,0,8,e,4.0,64,64,0,1.0,6.0,1,1,2,2,1,2,1,608,7,607.8571428571429,607,608,0.3779644730092464,2,0,1,1,2,2,1,1,1,0,0,1,1,0,0,0,12
10099630,2,WA,14108,1,0,9,e,,57,57,0,2.0,1.0,1,1,2,2,1,1,2,719,7,697.5714285714286,675,719,19.164699692030513,5,36,1,1,1,1,1,1,3,0,0,0,0,0,0,2,13
10099633,3,AL,11860,1,0,20,c,,23,23,0,1.0,7.0,0,1,1,1,0,0,1,583,8,590.75,576,624,20.12638637638233,5,-41,2,1,1,1,2,2,2,1,0,0,0,1,1,1,9
10099636,4,WA,11737,1,1,7,f,2.0,50,50,0,3.0,15.0,1,0,3,3,0,2,3,576,8,573.125,562,576,4.764076885549639,4,5,1,1,1,2,2,2,1,0,0,0,1,1,1,0,14
10099638,0,NY,11275,1,0,13,d,4.0,32,32,0,4.0,8.0,0,1,2,3,1,0,2,685,4,692.0,685,713,14.000000000000009,2,-28,2,1,2,1,1,1,2,1,0,1,0,0,0,1,13
10099639,4,PA,14346,1,1,17,f,,49,49,0,1.0,1.0,0,0,1,1,0,0,2,575,9,577.7777777777778,568,598,8.885068623507898,5,-7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10099642,3,NY,14168,1,0,13,f,3.0,41,41,0,2.0,2.0,0,0,3,3,0,0,2,702,7,696.0,692,702,5.000000000000003,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10099643,1,ME,11794,1,0,6,d,4.0,25,25,0,3.0,1.0,1,0,3,3,1,1,1,618,10,613.7,602,618,5.907622195096817,3,9,1,2,1,1,1,1,2,0,1,0,0,0,0,1,15
10099644,0,IN,11513,1,0,19,d,3.0,21,21,0,1.0,0.0,0,0,3,3,0,0,2,591,8,610.25,571,740,56.35284249390493,5,-149,2,1,2,2,1,2,2,1,0,2,2,0,1,2,15
10099646,3,FL,12311,1,1,5,e,1.0,75,72,1,3.0,13.0,2,1,3,3,0,2,3,600,9,596.8888888888889,572,600,9.333333333333359,2,28,2,2,2,1,1,1,1,1,1,1,0,0,0,0,16
10099647,3,FL,13071,1,0,4,e,4.0,30,30,0,3.0,9.0,1,0,1,3,1,2,3,721,9,683.8888888888889,634,728,32.74310784136277,7,87,1,1,2,1,2,1,1,0,0,2,0,1,0,0,15
10099649,1,CT,12087,1,1,16,e,1.0,70,70,0,3.0,6.0,1,1,3,3,1,0,1,611,2,599.5,588,611,16.263455967290593,2,23,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10099652,2,CT,10831,2,0,7,e,,25,25,1,3.0,9.0,1,0,1,1,0,0,1,648,10,646.8,592,669,20.730010451838496,6,56,2,1,2,2,1,2,2,1,0,2,2,0,2,1,10
10099653,4,ME,10837,1,0,13,d,,33,33,0,4.0,1.0,0,0,2,2,0,0,1,590,8,606.125,590,638,15.046950331735477,5,-48,2,1,2,2,2,2,2,1,0,1,1,1,1,2,12
10099654,4,IN,11574,1,1,4,f,4.0,56,56,0,3.0,3.0,1,0,3,3,0,2,1,596,4,580.75,528,603,35.32114569678246,3,68,2,1,2,2,1,2,2,1,0,1,1,0,1,1,12
10099656,4,OH,10023,1,0,11,e,,34,34,0,1.0,1.0,0,1,1,3,0,1,3,604,7,617.1428571428571,593,627,13.24674263644429,4,-19,2,1,1,1,2,1,1,1,0,0,0,1,0,0,11
10099657,2,FL,12396,1,0,3,e,2.0,35,35,0,3.0,3.0,1,0,3,3,1,2,3,698,4,692.0,654,708,25.768197453450252,3,44,1,1,1,1,1,1,2,0,0,0,0,0,0,1,13
10099658,4,MD,11324,1,0,8,f,2.0,52,52,0,3.0,13.0,1,1,2,2,1,1,1,628,6,634.8333333333334,628,646,8.863783992554575,3,-18,1,1,1,1,1,1,2,0,0,0,0,0,0,1,14
10099659,2,CT,11651,1,0,1,f,,23,23,0,4.0,1.0,1,1,3,3,1,0,1,679,6,715.6666666666666,679,869,75.28523538295319,5,-190,1,1,2,2,1,1,2,0,0,1,1,0,0,1,10
10099662,0,CT,10566,1,0,14,e,,42,42,0,1.0,5.0,0,0,1,3,0,0,1,600,6,610.6666666666666,596,676,32.04163957519443,4,-76,2,1,2,1,1,1,1,1,0,1,0,0,0,0,15
10099663,1,OH,15485,1,0,14,e,,45,45,0,1.0,6.0,0,0,1,2,0,2,3,619,5,614.6,594,643,18.769656363396745,5,-24,2,2,2,2,2,1,1,1,1,1,1,1,0,0,13
10099664,0,OH,10523,1,0,8,c,,25,25,0,4.0,7.0,1,0,3,3,1,2,3,615,4,611.5,607,615,4.123105625617659,3,0,1,1,1,1,2,2,2,0,0,0,0,1,1,1,12
10099665,2,RI,12654,2,1,10,h,4.0,75,75,1,3.0,4.0,1,1,3,3,1,1,2,607,4,609.5,604,620,7.141428428542857,3,-13,1,1,1,1,1,1,2,0,0,0,0,0,0,1,13
10099666,0,IN,12041,1,0,2,d,1.0,24,24,0,2.0,1.0,1,0,2,2,1,2,1,616,7,592.7142857142857,531,616,39.819234404637044,3,78,2,1,2,2,2,2,2,1,0,1,1,1,1,1,16
10099667,2,OR,10416,1,1,9,d,3.0,69,69,0,3.0,15.0,1,0,3,2,0,1,2,566,8,568.0,544,579,11.09697513482196,4,-6,2,1,1,2,1,1,2,2,0,0,2,0,0,1,18
10099670,2,MS,11259,2,1,7,f,,59,56,1,2.0,4.0,1,1,2,2,1,1,2,657,6,651.6666666666666,646,657,4.412104562073132,3,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10099671,1,IN,10307,1,1,15,e,2.0,61,61,0,3.0,4.0,0,1,3,3,0,0,1,545,4,554.25,542,585,20.548722588034526,3,-40,2,1,1,1,2,2,2,1,0,0,0,1,1,1,8
10099673,3,NY,12786,1,1,6,d,4.0,64,64,0,4.0,6.0,2,0,3,3,1,0,2,643,4,646.0,643,651,3.559026084010437,4,-3,1,1,2,1,1,1,2,0,0,1,0,0,0,1,14
10099674,2,OR,14849,1,0,1,f,4.0,25,25,0,4.0,9.0,1,0,4,3,1,1,3,618,4,619.5,615,627,5.196152422706632,3,0,1,1,2,1,1,1,2,0,0,1,0,0,0,2,13
10099675,4,IN,11512,1,0,4,e,3.0,23,23,0,1.0,5.0,2,0,3,3,0,2,1,659,10,653.7,643,662,6.1291652503963965,6,16,2,1,1,1,1,1,1,2,0,0,0,0,0,0,16
10099676,0,AR,10210,2,1,4,e,,74,20,0,1.0,0.0,1,1,1,2,1,1,2,813,5,738.2,709,813,42.32257081038437,4,92,1,1,1,1,1,1,2,0,0,0,0,0,0,1,14
10099677,3,NY,12809,1,1,1,g,1.0,54,54,0,4.0,15.0,1,1,3,3,1,0,2,615,6,613.1666666666666,606,620,5.192943930629973,4,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10099679,1,OH,10081,1,1,9,d,4.0,34,34,0,2.0,4.0,1,0,2,3,0,1,3,589,3,582.3333333333334,576,589,6.506407098647697,3,13,2,1,2,1,1,2,1,1,0,1,0,0,1,0,17
10099680,3,PA,12701,1,0,12,e,,25,25,0,1.0,5.0,0,0,1,2,0,0,3,620,4,625.5,620,633,6.557438524301998,3,-9,1,1,1,1,1,2,1,0,0,0,0,0,2,0,14
10099681,4,ME,10105,1,0,8,c,,29,29,0,3.0,1.0,0,0,2,2,0,0,2,555,4,574.0,549,596,25.521232990067976,3,-41,2,1,2,2,1,2,1,1,0,1,1,0,1,0,12
10099682,1,PA,10003,1,0,11,e,3.0,18,18,0,3.0,1.0,0,0,1,3,0,0,3,705,7,706.5714285714286,705,716,4.1576092031015,2,-11,1,1,2,1,1,1,2,0,0,1,0,0,0,1,11
10099683,4,PA,11463,2,1,2,e,,36,26,1,2.0,5.0,1,0,3,3,1,1,2,635,4,642.75,635,662,12.971121771072859,3,-27,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10099684,0,FL,11318,1,1,2,f,1.0,70,70,0,3.0,15.0,1,1,3,3,1,1,4,631,3,626.3333333333334,620,631,5.686240703077315,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7
10099686,2,NV,15380,3,1,5,d,4.0,54,21,1,4.0,15.0,2,1,4,3,1,2,3,719,7,714.8571428571429,688,721,11.866318882009004,3,31,2,1,2,1,1,1,2,1,0,1,0,0,0,1,16
10099687,3,TN,13874,1,1,15,e,,65,65,0,2.0,8.0,1,0,2,2,0,2,2,607,7,604.8571428571429,603,609,2.478478796128202,4,-2,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10099688,0,NY,13516,2,1,3,f,1.0,75,75,1,3.0,15.0,1,1,3,3,1,0,3,648,8,651.375,644,668,8.3484386906432,5,-20,1,1,2,1,1,1,3,0,0,1,0,0,0,2,9
10099689,2,NY,16008,1,1,16,f,4.0,71,71,0,2.0,13.0,0,0,2,2,0,0,2,639,7,639.0,635,643,2.309401076758503,3,-4,1,1,2,2,1,1,1,0,0,1,1,0,0,0,9
10099690,0,FL,10393,2,1,17,e,1.0,49,44,1,1.0,6.0,0,1,1,3,0,0,4,642,6,638.1666666666666,633,646,5.8452259722500735,3,-4,2,1,1,1,2,2,2,1,0,0,0,1,1,1,9
10099691,3,NY,10751,1,1,4,c,1.0,59,59,0,3.0,2.0,1,1,3,3,1,0,1,564,9,569.0,564,584,8.276472678623426,4,-20,1,2,1,1,2,1,2,0,1,0,0,1,0,1,15
10099692,0,FL,12021,2,1,6,g,1.0,68,66,1,3.0,3.0,1,1,3,3,1,2,3,627,7,625.1428571428571,618,627,3.4846602621858698,3,9,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10099693,2,NM,16379,2,0,14,g,,47,45,1,4.0,8.0,1,1,4,3,1,2,1,628,5,633.6,628,636,3.577708763999673,3,-4,1,1,1,1,1,1,2,0,0,0,0,0,0,2,12
10099694,1,OR,10887,1,1,6,f,1.0,64,64,0,3.0,12.0,1,0,3,3,0,1,2,587,6,581.0,551,587,14.696938456699073,2,36,2,1,2,2,1,2,1,1,0,1,1,0,1,0,16
10099696,1,IN,12778,1,1,5,g,2.0,65,65,0,2.0,7.0,1,1,3,3,1,1,1,592,7,591.4285714285714,588,594,1.9023794624226775,4,-2,1,1,2,2,1,2,2,0,0,3,1,0,1,1,15
10099697,3,ME,10837,2,1,5,g,3.0,37,37,1,3.0,7.0,1,0,3,3,1,2,4,578,4,568.0,542,582,18.036999011291588,4,36,1,1,1,1,1,1,2,0,0,0,0,0,0,1,8
10099698,1,NY,10512,1,0,2,d,1.0,55,55,0,3.0,12.0,1,1,3,3,1,0,1,605,8,610.625,605,616,5.20816666399992,4,-4,1,1,1,1,2,1,2,0,0,0,0,1,0,2,10
10099700,1,DC,13036,1,0,4,d,4.0,34,34,0,1.0,3.0,1,0,1,1,0,1,4,671,6,671.3333333333334,671,673,0.8164965809277269,2,0,1,2,1,1,2,1,1,0,1,0,0,2,0,0,10
10099703,4,OK,12685,2,1,1,f,3.0,66,52,1,3.0,2.0,1,0,3,3,1,2,3,628,7,627.1428571428571,611,639,8.214389233302162,3,17,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10099705,3,DE,11559,1,1,3,f,3.0,24,24,0,1.0,3.0,1,1,1,3,0,2,1,675,6,681.5,667,699,13.881642554107188,4,-24,1,2,2,1,2,1,2,0,1,1,0,2,0,1,12
10099706,4,PA,12657,1,0,2,d,3.0,47,47,0,3.0,15.0,2,0,3,3,0,1,2,568,3,566.3333333333334,557,574,8.621678104251705,3,11,1,1,2,2,1,2,1,0,0,1,1,0,1,0,13
10099707,2,NY,14001,1,0,5,h,2.0,47,47,0,3.0,4.0,1,0,3,3,0,0,2,705,6,697.5,686,705,8.526429498916883,4,12,1,2,2,1,2,1,1,0,1,1,0,1,0,0,13
10099712,2,AL,12458,2,0,8,e,2.0,48,23,0,3.0,8.0,0,1,1,2,0,0,2,529,9,536.1111111111111,514,599,24.537952463706322,5,-70,2,1,2,1,2,2,1,1,0,1,0,1,1,0,13
10099714,0,TN,10059,2,1,15,f,,36,17,0,2.0,13.0,1,1,1,1,1,1,1,685,7,684.4285714285714,675,692,5.159365040297846,5,-7,1,1,2,2,1,1,2,0,0,1,1,0,0,1,9
10099715,3,WA,14490,1,0,10,e,3.0,65,65,0,2.0,15.0,1,0,2,2,0,1,4,607,6,594.5,539,607,27.33313008054511,3,68,2,1,2,2,1,2,1,1,0,1,1,0,1,0,18
10099716,1,NY,10191,1,1,10,f,1.0,73,73,0,2.0,3.0,1,1,3,3,0,0,2,586,3,589.3333333333334,586,596,5.773502691896266,2,-10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10099719,1,UT,11685,2,0,10,e,,23,21,1,3.0,7.0,1,1,2,3,0,2,2,596,3,592.0,590,596,3.4641016151377544,2,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17
10099720,1,FL,11950,1,1,15,e,3.0,59,59,0,1.0,4.0,1,1,1,1,1,1,3,615,8,609.75,591,621,8.908262617207852,6,-6,3,1,2,3,1,2,1,4,0,1,2,0,1,0,13
10099721,1,KS,13721,2,1,11,e,1.0,75,64,0,3.0,15.0,0,1,3,3,0,0,1,556,4,584.5,556,618,25.475478405713993,3,-62,2,2,1,1,1,2,1,1,1,0,0,0,1,0,14
10099723,1,CT,13471,1,0,13,f,,65,65,0,2.0,3.0,1,1,2,2,1,0,1,656,3,643.6666666666666,632,656,12.013880860626747,3,24,1,1,2,1,1,1,1,0,0,1,0,0,0,0,10
10099724,4,IN,12119,1,0,20,d,4.0,43,43,0,2.0,4.0,0,0,2,1,0,0,1,566,8,578.375,566,626,19.404988313023328,4,-60,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16
10099728,3,WI,11125,1,1,8,f,2.0,40,40,0,3.0,11.0,1,0,3,3,0,2,2,570,4,572.0,564,580,6.733003292241372,4,-10,1,2,1,1,2,2,2,0,1,0,0,1,1,1,14
10099730,4,ME,10105,2,1,1,g,,48,47,1,2.0,3.0,1,0,2,2,0,1,2,593,7,590.7142857142857,589,593,1.3801311186847012,3,2,1,1,2,2,1,1,1,0,0,1,1,0,0,0,13
10099732,1,NY,13427,1,1,12,g,3.0,49,49,0,4.0,2.0,0,1,3,3,0,0,2,595,5,634.6,595,668,36.541756936414544,4,-73,2,1,1,1,2,1,2,1,0,0,0,1,0,1,13
10099733,3,FL,10670,2,1,8,i,2.0,54,53,1,4.0,6.0,2,1,4,3,1,3,3,653,7,648.5714285714286,636,656,8.657504314314915,3,17,2,1,2,2,1,2,1,1,0,1,1,0,1,0,15
10099734,0,ME,13843,1,0,21,d,,49,49,0,1.0,1.0,0,0,2,2,0,0,2,581,6,578.6666666666666,560,599,13.063945294843615,4,-18,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10099735,1,NY,11534,1,0,2,e,2.0,23,23,0,3.0,2.0,1,0,3,3,0,0,2,683,6,670.6666666666666,664,683,6.683312551921113,4,15,1,2,1,1,2,1,1,0,1,0,0,1,0,0,16
10099736,2,WI,10540,2,1,3,f,,29,26,1,2.0,3.0,2,0,3,3,0,2,1,635,6,638.3333333333334,634,642,4.0331955899344445,3,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,15
10099737,4,IN,11574,1,0,10,e,2.0,58,58,0,1.0,5.0,0,0,1,2,0,1,2,581,4,575.25,566,581,6.44851404071769,3,15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10099738,0,GA,10219,1,1,1,g,2.0,23,23,0,1.0,1.0,1,1,3,3,1,2,3,669,8,657.5,621,690,26.15885537032753,6,48,2,2,2,2,2,2,3,1,1,1,1,1,1,3,13
10099739,3,MO,14810,1,1,9,f,1.0,75,75,0,3.0,15.0,1,0,3,3,0,1,2,612,4,605.0,592,612,9.45163125250523,3,20,1,1,1,2,1,1,1,0,0,0,1,0,0,0,10
10099740,1,KY,14707,1,1,4,d,,32,32,0,1.0,3.0,1,1,1,3,1,2,1,662,9,657.4444444444445,625,667,12.420860589257808,4,37,2,2,1,2,2,2,1,1,1,0,1,1,1,0,12
10099743,4,NY,10383,2,1,24,f,1.0,74,71,1,3.0,3.0,0,0,3,3,0,0,2,623,3,619.3333333333334,617,623,3.214550253664302,3,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10099744,2,FL,10303,1,0,14,f,2.0,32,32,0,1.0,11.0,1,1,1,3,1,2,3,637,6,637.0,637,637,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10099746,4,CO,10607,1,0,8,g,,40,40,0,1.0,1.0,1,1,2,2,0,2,1,644,3,614.0,599,644,25.98076211353316,2,45,1,1,1,1,1,1,1,0,0,0,0,0,0,0,19
10099747,4,IN,15449,1,0,5,d,4.0,35,35,0,1.0,4.0,1,1,2,2,1,2,2,636,5,630.4,626,636,5.1768716422179235,3,8,1,2,2,1,2,1,1,0,1,1,0,2,0,0,12
10099748,0,UT,13907,1,0,8,e,,22,22,0,1.0,6.0,2,1,2,3,1,1,3,646,8,635.625,628,646,6.435115716575253,6,18,2,1,2,1,1,2,3,1,0,2,0,0,2,2,18
10099750,4,ID,12649,1,0,15,e,2.0,37,37,0,2.0,11.0,0,1,1,2,0,0,2,525,8,525.0,525,525,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10099751,4,NY,12791,1,0,1,h,4.0,34,34,0,4.0,15.0,1,1,3,3,1,0,2,754,4,754.75,754,756,0.9574271077563381,3,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10099754,4,RI,14102,2,0,5,f,3.0,75,75,1,3.0,5.0,1,0,3,3,1,2,1,588,5,570.0,547,588,19.53202498462461,4,36,2,1,1,1,2,2,2,1,0,0,0,1,1,1,10
10099755,3,KY,12465,1,0,7,f,,53,53,0,1.0,3.0,2,0,1,2,0,3,1,616,7,621.8571428571429,615,643,10.155927192672142,4,-27,2,2,2,2,2,2,1,1,1,1,1,1,1,0,15
10099757,4,NY,10425,1,0,6,f,2.0,33,33,0,3.0,9.0,1,1,3,3,1,0,2,605,7,612.5714285714286,601,619,7.524562952028989,5,-11,2,2,1,1,1,1,1,1,1,0,0,0,0,0,16
10099759,1,NY,11137,1,1,13,d,1.0,59,59,0,3.0,5.0,1,0,3,3,0,0,1,542,5,545.6,542,560,8.049844718999244,2,-18,1,2,1,1,2,1,2,0,1,0,0,1,0,1,19
10099761,4,FL,11318,1,1,13,g,1.0,60,60,0,3.0,4.0,1,1,3,3,1,2,4,662,2,663.5,662,665,2.1213203435596424,2,-3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10099762,2,CO,12916,1,1,6,e,,68,68,0,2.0,2.0,2,0,1,2,0,3,1,593,2,593.0,593,593,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10099763,2,UT,10321,1,1,8,f,2.0,46,46,0,3.0,0.0,2,1,3,3,0,1,3,565,4,563.0,561,565,2.3094010767584865,2,4,1,1,2,1,1,1,1,0,0,1,0,0,0,0,21
10099766,0,MD,11398,1,0,10,f,3.0,25,25,0,1.0,3.0,1,0,1,3,0,1,2,666,6,668.0,666,678,4.898979485566354,2,-12,1,1,2,1,1,1,2,0,0,1,0,0,0,1,10
10099767,4,NY,14492,1,1,5,e,4.0,57,50,0,1.0,6.0,1,0,1,3,0,0,2,646,5,666.8,646,737,39.32174970674625,4,-91,1,1,1,2,1,1,1,0,0,0,1,0,0,0,9
10099768,2,NY,12599,1,0,14,f,4.0,56,56,0,1.0,3.0,0,0,1,3,0,0,2,712,6,714.1666666666666,709,722,4.490731195102501,5,-10,1,1,2,1,1,1,1,0,0,1,0,0,0,0,13
10099770,1,MD,11911,1,0,1,e,3.0,48,48,0,3.0,9.0,1,0,3,3,1,1,3,660,4,653.0,640,660,9.45163125250523,3,8,2,1,1,1,2,2,3,1,0,0,0,1,1,2,16
10099772,1,FL,11384,2,1,1,e,2.0,75,68,1,3.0,6.0,1,0,3,3,0,2,3,657,9,658.6666666666666,657,668,3.7416573867739378,3,-11,1,2,1,1,2,1,1,0,1,0,0,1,0,0,11
10099773,1,NY,13597,1,1,12,f,1.0,44,44,0,3.0,5.0,1,0,3,3,0,0,2,570,6,569.3333333333334,566,570,1.6329931618554525,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10099774,3,MO,13880,1,0,10,f,,30,30,0,1.0,4.0,2,0,2,2,0,2,1,610,9,593.6666666666666,554,610,16.469669092000615,6,56,2,1,2,2,1,2,2,1,0,1,1,0,1,1,9
10099775,2,NY,10708,1,1,1,f,1.0,75,75,0,4.0,15.0,2,0,3,2,0,0,2,644,3,654.6666666666666,644,665,10.503967504392472,3,-21,2,2,1,2,2,1,1,1,1,0,1,1,0,0,13
10099776,2,OH,10963,1,1,8,f,4.0,29,29,0,3.0,13.0,1,1,3,3,1,2,3,602,4,607.0,586,647,27.459060435491953,4,-45,1,2,2,2,2,1,2,0,1,1,1,1,0,1,9
10099778,1,NY,13447,2,1,15,e,1.0,71,71,1,3.0,15.0,1,0,3,2,0,0,2,653,6,652.8333333333334,652,653,0.40824829046387834,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10099781,0,PA,11088,2,0,3,e,,42,36,1,1.0,2.0,1,0,1,2,0,2,1,626,8,620.0,602,627,8.585702400752412,5,-1,2,1,1,1,1,2,1,2,0,0,0,0,1,0,12
10099783,4,UT,10969,2,0,15,e,,25,21,1,2.0,3.0,0,0,1,2,0,0,3,559,7,584.1428571428571,558,640,34.12442219988772,6,-81,2,1,1,2,1,2,2,1,0,0,1,0,1,1,14
10099784,4,MD,10526,1,0,6,e,1.0,25,25,0,3.0,9.0,1,1,3,3,1,1,2,643,6,639.0,635,643,4.381780460041319,2,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10099785,0,NH,10348,1,1,9,e,4.0,75,75,1,3.0,13.0,1,0,3,3,0,1,2,605,4,597.75,590,605,8.38152730712009,3,14,1,2,1,1,2,1,2,0,1,0,0,1,0,1,13
10099786,3,FL,10174,1,1,9,e,3.0,57,57,0,4.0,3.0,2,0,1,1,0,3,3,634,3,638.3333333333334,634,647,7.505553499465143,2,-13,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10099787,3,PA,13041,1,1,13,f,4.0,64,64,0,2.0,6.0,0,0,2,3,0,0,1,509,6,502.0,500,509,3.633180424916986,3,6,1,1,2,2,1,1,2,0,0,1,1,0,0,1,14
10099789,4,WA,13928,1,1,12,e,3.0,36,36,0,2.0,8.0,1,0,2,2,0,1,3,581,3,579.3333333333334,576,581,2.8867513459481207,2,5,1,1,1,1,1,1,2,0,0,0,0,0,0,1,17
10099790,2,MS,13272,2,1,6,h,3.0,75,72,1,3.0,2.0,2,1,3,3,1,3,2,636,2,633.5,631,636,3.5355339059327378,2,5,2,1,2,2,1,2,2,1,0,1,1,0,1,1,15
10099792,0,TN,12556,1,0,10,f,,53,53,0,1.0,1.0,1,1,1,1,1,2,2,660,7,655.1428571428571,638,663,10.447145885018404,5,-3,1,1,2,2,2,3,2,0,0,1,1,1,2,2,11
10099793,1,OR,11266,1,1,3,e,4.0,44,44,0,2.0,7.0,1,0,2,2,0,2,1,618,4,618.0,618,618,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10099795,3,FL,14403,1,1,6,i,4.0,26,26,0,4.0,3.0,2,1,4,2,1,3,3,784,8,792.375,784,796,5.180664601601445,3,-12,2,1,3,1,1,2,2,1,0,2,0,0,1,1,15
10099796,0,MO,11636,1,0,3,g,,28,28,0,4.0,3.0,1,1,4,3,1,1,3,642,3,641.6666666666666,641,642,0.577350269189634,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10099797,0,AR,10663,1,0,2,e,4.0,28,28,0,3.0,4.0,2,0,2,2,0,3,3,626,8,623.25,615,626,5.092010548749032,2,11,1,1,2,2,1,2,1,0,0,1,1,0,1,0,14
